WhN,Material,MTyp,Material Description,SP,SR,SecIn,BSI,LE quantity,BUn,SUT,LE quantity,BUn,SUT,LE quantity,BUn,SUT,Text,Net Weight,WUn
701,9000427489,ROH,PUSH BUTTON 640 NF-MK-I 39171 PS -6x,53,***,1,,3.168,PC,C42,0,PC,C42,528,PC,,No,7,
701,9000442002,ROH,Overflow gutter 640 mod.2,50,***,222,,4.2,PC,P04,0,PC,C64,350,PC,,No,35,
701,9000478633,ROH,Door strip Left,50,***,220,,1.2,PC,P04,0,PC,C42,200,PC,,No,77,
701,9000489088,ROH,3rd row cutlery rack carrier,68,***,B07,3,230,PC,P04,230,PC,P04,230,PC,P04,No,536,
701,9000536326,ROH,PUSH BUTTON ST 640 MV-VI,53,***,SP2,,210,PC,C42,0,PC,,0,PC,,No,22,
701,9000906628,ROH,EMOTION LIGHT new Design 440/640 wh,,,,,,,,,,,,,,,,
701,9000915086,ROH,Door Lock 47N,,,,,,,,,,,,,,,,
701,9000946513,ROH,operating_modul_40AUC MA__B  free,,,,,,,,,,,,,,,,
701,9000536322,ROH,PUSH BUTTON ARRAY HS 640 MV/EV-VI,53,SMK,SP2,,252,PC,C42,126,PC,C64,126,PC,C64,No,12,
701,9000551927,ROH,Fleece 640 base cover top left,50,***,333,,4.32,PC,P14,144,PC,P14,144,PC,P14,No,12,
701,9000551928,ROH,Fleece 640 base cover top right,50,***,333,,7.488,PC,P14,312,PC,P14,312,PC,P14,No,5,
701,9000554309,HALB,7-segment-window GV440 MV-VI,,,,,0,PC,,0,PC,,0,PC,,No,2,
701,9000558529,ROH,Fleece 640 outer door solo double 20mm,,,,,0,PC,,0,PC,,0,PC,,No,374,
701,9000581148,ROH,Sealing Vent Duct 640 Var 4,,,,,,,,,,,,,,,,
701,9000968127,ROH,Power Module III.Gen,,,,,,,,,,,,,,,,
701,9000968128,ROH,Power Module III.Gen.,,,,,,,,,,,,,,,,
701,9000971835,ROH,Basket holder,,,,,,,,,,,,,,,,
701,9000971641,HALB,Light Guide 640 MxSBO,53,***,SP2,,700,PC,C42,0,PC,,0,PC,,No,2,
701,9000971833,ROH,Basket holder,,,,,,,,,,,,,,,,WUn
701,9001143732,HALB,FX Facia for S36KML42/S38KML22 w/Resume,50,***,220,,90,PC,P04,0,PC,,0,PC,,No,0,
701,9001143736,HALB,Facia for S36KML45/S38KML25 w/Resume,50,***,220,,99,PC,P04,0,PC,,0,PC,,No,0,
701,9001160572,ROH,Frame Bracket Iinstruction Sheet,53,***,SP2,,2,PC,C42,0,PC,C42,1,PC,,No,0,
701,9001143738,HALB,FX Facia for S36KML46UC with Resume,50,***,1,,90,PC,P04,0,PC,,0,PC,,No,0,
703,9001124171,ROH,CAVITY,,,,,,,,,,,,,,,,
703,9001154688,ROH,CM,,,,,,,,,,,,,,,,
703,9001154680,ROH,CM,,,,,,,,,,,,,,,,
703,9001154687,ROH,CM,,,,,,,,,,,,,,,,
703,8001062132,ROH,Clamp,,,,,,,,,,,,,,,,
701,9001163309,ROH,2015 640A_US EG BO 269 kWh,53,***,SP1,,20,PC,C42,0,PC,C42,2,PC,,No,0,
703,9001163718,ROH,SIR IND Lit Pack,50,***,,,400,PC,P04,400,PC,P04,400,PC,P04,No,0,
703,9001126423,HALB,BRKT,,,,,,,,,,,,,,,,
703,9001154686,ROH,CM,,,,,,,,,,,,,,,,
701,9001163693,ROH,ULine 12#x15# 2mil Bag S-1301,53,***,SP2,,11,PC,P14,0,PC,C42,1,PC,,No,0,
703,9001164129,ROH,Assy,,,,,,,,,,,,,,,,
701,9001164144,HALB,Facia Overl.640A.US MV542UBO white UC,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001164145,HALB,Facia Overl.640A.US MV542UBO ststm UC,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001164342,HALB,facia overl.640A.US MY652UBO 39171/UC,50,***,111,,400,PC,P04,0,PC,,0,PC,,No,0,
703,9001146558,ROH,ELEMENT,,,,,,,,,,,,,,,,
701,9001155084,HALB,CSA for SHS5AV55UC Facia,,,,,30,PC,P14,0,PC,,0,PC,,No,0,
701,9001154891,ROH,Metal Toe Panel 640B BLACK - non46dB,50,***,1,,144,PC,P02,144,PC,P02,144,PC,P02,No,0,
703,9001155265,HALB,BASE,,,,,,,,,,,,,,,,
701,9001165320,HALB,Integra 500 Facia Overlay Silver Printed,50,***,1,,960,PC,P04,960,PC,P04,960,PC,P04,No,106,
701,9001255345,ROH,Water tank 64x fixing clip long,53,***,SP2,,3.84,PC,P04,240,PC,C42,240,PC,C42,No,0,
703,9001131902,ROH,RF Jet Assembly,,,,,,,,,,,,,,,,
701,9001132222,HALB,"CSA Repair Kit 24"" GV640A.US            ",,,,,0,PC,,0,PC,,0,PC,,No,0,
701,9001145593,HALB,facia overl.640B.US MV542UBO 39171-CT/UC,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
703,9001146066,ROH,Lit,,,,,,,,,,,,,,,,
701,9001155234,HALB,Handle,,,,,,,,,,,,,,,,
701,9001134058,ROH,Top Cap Label 640A/B,50,***,222,,0,PC,,0,PC,,0,PC,,No,0,
701,9001134055,ROH,Warning Label Power Supply 640A,50,***,222,,88.8,PC,P14,0,PC,C42,8.88,PC,,No,0,
703,9001133380,ROH,Cover,,,,,,,,,,,,,,,,
701,9001134053,ROH,Warning Label Base Cover 640A/B,50,***,222,,139.86,PC,P14,3.78,PC,C42,3.78,PC,C42,No,1,
701,9001134071,HALB,Inner Door Label 640A/B,53,***,SP1,,60.48,PC,C42,0,PC,C42,15.12,PC,,No,0,
701,9001147395,ROH,2015 640B EG New DOE BO 269 kWh,53,***,SP1,,20,PC,C42,0,PC,C42,2,PC,,No,0,
701,9001155126,HALB,facia panel 640 MV432VI 39171-BO-CT/UC,50,***,110,,250,PC,P04,0,PC,,0,PC,,No,294,
703,9001165954,ROH,DOCUMENT,,,,,,,,,,,,,,,,
701,9001165268,HALB,Integra 500 Facia Overlay Silver Printed,51,***,1,,960,PC,P04,0,PC,C42,80,PC,,No,106,
701,9001165265,HALB,Integra 500 Facia Overlay Silver Printed,50,***,111,,960,PC,P04,0,PC,C42,80,PC,,No,106,
701,9001134072,HALB,Inner Door Label Ribbon 640A/B,53,***,SP2,,21.6,,,,,,,,,,,
701,9001155119,HALB,Overlay Printed Kenmore SS 4/4,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001155235,HALB,Handle,,,,,,,,,,,,,,,,
701,9001134069,ROH,Top Cap Label 640A/B Ribbon,53,***,SP2,,6.480.000,,,,,,,,,,,
701,9001134056,ROH,Warning Label Power Supply 640B,53,***,SP1,,1.39,PC,C42,1.39,PC,C42,1.39,PC,C42,No,0,
701,9001134074,ROH,"Label 8.5"" x 2.2""                       ",50,***,222,,80.5,PC,P04,2.875,PC,C42,2.875,PC,C42,No,1,
701,9001134057,ROH,Bar Code Label 640A,50,***,222,,201.6,PC,P14,0,PC,,0,PC,,No,0,
703,9001134057,ROH,Bar Code Label 640A,51,51,1,,7.2,PC,P04,2.4,PC,P04,2.4,PC,P04,No,0,
701,9001134073,ROH,Bar Code Label 640B,50,***,222,,138,PC,P14,0,PC,,0,PC,,No,0,
701,9001147789,ROH,2015 640A_US EG BO 269 kWh,53,***,SP1,,20,PC,C42,0,PC,C42,1.95,PC,,No,0,
701,9001147500,ROH,2015 640A_US EG New DOE BO 269 kWh,53,***,1,,10,PC,C42,0,PC,C42,2,PC,,No,0,
701,9001155184,ROH,UR,,,,,,,,,,,,,,,,
701,9001155412,HALB,facia overl.640B.US MV532UBO black-CT/UC,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
703,9001155692,ROH,Base,,,,,,,,,,,,,,,,
703,9001134853,ROH,CM,,,,,,,,,,,,,,,,
701,9001134507,HALB,Install Comp Set GV640A.US Fully Int,50,***,1,,150,PC,P04,0,PC,,0,PC,,No,0,
703,9001239067,ROH,Harness Power Steam Combo,51,51,1,,100,PC,P04,100,PC,P04,100,PC,P04,No,0,
701,9001136381,ROH,Handle,,,,,,,,,,,,,,,,
701,9001159372,HALB,Integra 500 Facia Overlay Silver Printed,50,***,220,,960,PC,P04,0,PC,C42,80,PC,,No,106,
701,9001160312,HALB,facia panel 640A.US MO652 white,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001136503,ROH,Top Cap - GV640B,F01,***,,,600,PC,P04,0,PC,,0,PC,,No,482,WUn
701,9001136977,ROH,Plastic Rope 640A.US # CS_V2,50,***,111,,16.8,PC,P04,0,PC,P04,1.2,PC,,No,8,
701,9001136356,ROH,Handle LR 640 curved inlay VZF27542,42,***,333,1,2.688,PC,P14,112,PC,C43,112,PC,C43,No,52,
701,9001151117,HALB,Facia Overl.640A.US MV542UBO,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001150815,HALB,facia panel 640 MV442VI 39171-BO/UC,50,***,1,,250,PC,P04,0,PC,,0,PC,,No,299,
701,9001150811,HALB,Facia Overl.640A.US MV442UBO,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001140560,ROH,WIRE HARNESS 640A.UC TF,,,,,,,,,,,,,,,,
703,9001121818,ROH,LINER,,,,,,,,,,,,,,,,
703,9001121859,ROH,LINER,,,,,,,,,,,,,,,,
703,9001121860,ROH,LINER,,,,,,,,,,,,,,,,G
701,9001153438,HALB,facia overl.640A.US MV532UBO 39171 UC,,,,,30,PC,P04,0,PC,,0,PC,,No,74,
703,9001293327,ROH,Tank,,,,,,,,,,,,,,,,
703,9001161009,ROH,30# Wire Rack THD,0SV,***,1,,120,PC,P04,0,PC,,0,PC,,No,0,
703,9001161010,ROH,27# Wire Rack THD,0SV,***,1,,120,PC,P04,0,PC,,0,PC,,No,0,
701,9001160892,ROH,Metal Toe Panel 640A.US 38dB BLACK,50,***,441,,1.2,PC,P14,60,PC,P14,60,PC,P14,No,0,
703,9001121861,ROH,COVER,,,,,,,,,,,,,,,,
703,9001121862,ROH,COVER,,,,,,,,,,,,,,,,
703,9001121865,ROH,W/A,,,,,,,,,,,,,,,,
701,9001141123,ROH,3rd Rack 3.0 Wire Basket,F01,***,1,,60,PC,P02,60,PC,P02,60,PC,P02,No,0,
701,9001141331,HALB,WHITE START BUTTON KNOB,53,***,1,,1.92,PC,C42,0,PC,C42,480,PC,,No,0,
701,9001141831,HALB,Overlay Printed Kenmore White 4/3,50,***,220,,1.2,PC,P04,0,PC,C42,100,PC,,No,0,
701,9001152899,HALB,facia panel 640 MV532VI 39171-UC,41,***,222,,250,PC,P04,250,PC,P04,250,PC,P04,No,299,
703,9001121867,ROH,W/A,,,,,,,,,,,,,,,,
701,9001141833,HALB,Overlay Printed Kenmore Black 4/3,51,***,1,,1.2,PC,P04,0,PC,C42,100,PC,,No,0,
701,9001141832,HALB,Overlay Printed Kenmore SS 4/3,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
703,9001142480,ROH,InstaPack Simple Component B,0SV,***,1,,100,G,P04,100,G,P04,100,G,P04,No,0,
703,5650019479,HALB,Universal pan FD,,,,,,,,,,,,,,,,
703,5650019396,HALB,Grill Tray,42,***,440,1,1.26,PC,P04,1.26,PC,P04,1.26,PC,P04,No,0,
701,9000009939,HALB,FACIA PANEL 636 VSBO BLACK,42,***,444,,168,PC,P04,0,PC,,0,PC,,No,290,
701,9000013590,HALB,SILICON SEAL (BASE - TUB) GV600,42,***,111,,21.6,,,,,,,,,,,
701,9000014565,HALB,DISPLAY WINDOW,42,***,333,1,5.12,PC,P04,0,PC,P04,640,PC,,No,17,
701,9000015735,HALB,HANDLE TRAY 630 I-BO,50,***,222,,1.288,PC,P04,322,PC,C64,322,PC,C64,No,14,
701,9000207520,HALB,PUSH BUTTON 630 G13SBO,51,***,1,,150,PC,P04,0,PC,,0,PC,,No,0,
701,9000208692,HALB,FACIA PANEL COMPLETE TU/WHITE,50,***,1,,204,PC,P04,0,PC,,0,PC,,No,0,
701,9000207699,HALB,PUSH BUTTON 630 G14SBO,51,***,1,,1.2,PC,P04,0,PC,P04,350,PC,,No,0,
701,9000212770,HALB,FACIA PANEL COMPLETE VU25/SS,50,50,1,,210,PC,P04,0,PC,,0,PC,,No,0,
701,9000021518,HALB,DISPLAY FOIL 630 L41INF,53,***,SP1,,2,PC,C42,0,PC,,0,PC,,No,0,
701,9000022893,HALB,HANDLE TRAY 630 VI FNbG,51,***,1,,5.2,PC,P04,0,PC,C42,650,PC,,No,23,
701,9000032363,HALB,PUSH BUTTON 636 V-HS INT.,53,***,1,,6,PC,C42,0,PC,C42,1.5,PC,,No,0,
701,9000032449,HALB,PUSH BUTTON 636 PS V BO,53,***,SP2,,500,PC,C42,0,PC,,0,PC,,No,0,
701,9000213035,HALB,FACIA PANEL COMPLETE VU64/BLACK,50,***,1,,240,PC,P04,0,PC,,0,PC,,No,0,
701,9000213097,HALB,FACIA PANEL COMPLETE VU64/GREY,50,***,1,,204,PC,P04,0,PC,,0,PC,,No,0,
701,9000037417,HALB,FACIA PANEL GU14UBO SILVER,50,***,1,,99,PC,P04,0,PC,,0,PC,,No,0,
701,9000231048,HALB,DOOR SEAL GV600 86 AFTER CUT,50,***,1,,600,PC,P04,0,PC,,0,PC,,No,184,
701,9000245139,HALB,PUSH BUTTON 640 HS MFSRM WT VZF07020,53,***,1,,1.516,PC,C42,0,PC,C42,758,PC,,No,0,
701,9000246679,ROH,GV640B MAIN WIRE HARNESS,50,***,1,,320,PC,P04,0,PC,,0,PC,,No,298,
703,9000256907,HALB,"front carrier SE USA 30""                ",,,,,0,PC,,0,PC,,0,PC,,No,0,
703,9000046696,HALB,REGISTRATION CARD,,,,,,,,,,,,,,,,
701,9000046696,HALB,REGISTRATION CARD,,,,,,,,,,,,,,,,
701,9000054160,HALB,DOOR  SEAL,50,***,1,,600,PC,P04,0,PC,,0,PC,,No,202,
701,9000056021,HALB,FACIA PANEL 636 VSBO SS PAINTED,42,***,333,,198,PC,P04,0,PC,,0,PC,,No,272,
701,9000265402,HALB,PUSH BUTTON PR 640B EV-V 4-WAY ARRAY wit,53,***,SP2,,320,PC,C42,0,PC,,0,PC,,No,0,
701,9000265401,HALB,PUSH BUTTON PR 640B EV-V 4-WAY ARRAY NO,53,SMK,SP1,,6.4,PC,P04,320,PC,C42,320,PC,C42,No,0,
701,9000265372,HALB,PUSH BUTTON PR 640B EV-V 4-WAY ARRAY NO,53,***,SP2,,640,PC,C42,0,PC,,0,PC,,No,1,
701,9000055578,HALB,GU15 FACIA SILVER VZF39171,50,***,1,,210,PC,P04,0,PC,,0,PC,,No,0,
701,9000269138,HALB,PUSH BUTTON PR 640B EV-V 4-WAY ARRAY NO,53,***,SP1,,320,PC,P04,0,PC,,0,PC,,No,8,
701,9000275363,HALB,PUSH BUTTON PR 640B EV-V 4-WAY ARRAY wit,53,***,SP1,,320,PC,P04,320,PC,C42,320,PC,C42,No,0,
701,9000276583,HALB,FACIA PANEL COMPLETE,50,***,1,,100,PC,P04,0,PC,,0,PC,,No,0,
701,9000355637,HALB,PUSH BUTTON ARRAY WHITE,50,***,111,,4.8,PC,P04,0,PC,C42,100,PC,,No,0,
701,9000355652,HALB,PUSH BUTTON 600 G14SBO WHITE,51,***,1,,1.8,PC,P04,0,PC,C42,120,PC,,No,29,
701,9000355660,HALB,PUSH BUTTON 630 H3SBO ND WT - EMBOSSED,53,***,SP2,,4.32,PC,C42,0,PC,,0,PC,,No,0,WUn
701,9000456799,HALB,MAIN PUSH BUTTON VI,53,***,SP1,,3.24,PC,C42,0,PC,,0,PC,,No,0,
701,9000463536,HALB,PUSH BUTTON  ARRAY 640 HS MFSRM 07020,53,***,1,,1.728,PC,C42,0,PC,C42,288,PC,,No,8,
701,9000463533,HALB,PUSH BUTTON 640 START EGSRM VZF07020,53,***,1,,5.376,PC,C42,0,PC,C42,1.344,PC,,No,2,
701,9000492591,HALB,CSA STEIN 500 UR NESTAWAY REPLACEMENT,,,,,0,PC,,0,PC,,0,PC,,No,0,
701,9000065047,HALB,PUSH BUTTON ARRAY BLACK,50,***,1,,4.32,PC,P04,240,PC,C42,240,PC,C42,No,0,
701,9000065019,HALB,PUSH BUTTON ARRAY SILVER VZF39171,51,***,1,,2.112,PC,P04,0,PC,C42,528,PC,,No,0,
701,9000067053,HALB,FACIA PANEL COMPLETE VU64/WHITE,50,***,1,,150,PC,P04,0,PC,,0,PC,,No,0,
701,9000065024,HALB,PUSH BUTTON ARRAY BLACK,51,***,1,,2.4,PC,P04,0,PC,C42,100,PC,,No,0,
701,9000363600,HALB,FACIA PANEL COMPLETE VU64/WHITE VZF07020,50,50,1,,120,PC,P04,0,PC,,0,PC,,No,0,
701,9000501909,HALB,MAIN PUSH BUTTON VI METALLIC PRINT,***,***,1,,400,PC,C42,0,PC,,0,PC,,No,0,
701,9000501778,HALB,PUSH BUTTON 638 PS V KM-39171,51,***,1,,2.16,PC,P04,0,PC,C42,540,PC,,No,7,
701,9000065042,HALB,PUSH BUTTON ARRAY BISCUIT,51,***,1,,4.32,PC,P04,0,PC,C42,360,PC,,No,0,
701,9000067473,HALB,FACIA PANEL COMPLETE VU54/SS,50,***,1,,200,PC,P04,0,PC,,0,PC,,No,0,
701,9000399936,HALB,FACIA PANEL COMPLETE XU51,50,50,1,,110,PC,P04,0,PC,,0,PC,,No,0,
701,9000503121,HALB,START STOP BUTTON BLACK 9005,53,***,1,,5.376,PC,C42,0,PC,C42,1.344,PC,,No,0,
701,9000503122,HALB,PUSH BUTTON ARRAY 640 BLACK 9005-5 ST,53,***,1,,1.152,PC,C42,0,PC,C42,288,PC,,No,0,
701,9000504267,HALB,PUSH BUTTON ARRAY ZF BLACK 9005-3ST,53,***,1,,1.6,PC,C42,0,PC,C42,385,PC,,No,0,
701,9000504266,HALB,PUSH BUTTON  ARRAY 640 SF EGSRM WT,53,***,1,,2.016,PC,C42,0,PC,C42,385,PC,,No,0,G
701,9000067294,HALB,FACIA PANEL COMPLETE VU64/BLACK,50,***,1,,150,PC,P04,0,PC,,0,PC,,No,0,
701,9000515464,HALB,PUSH BUTTON 640 EV - START BLACK PRINTED,53,***,1,,1.44,PC,C42,0,PC,C42,240,PC,,No,0,G
701,9000515367,HALB,PUSH BUTTON 640 EV - START WHITE PRINTED,53,***,1,,960,PC,C42,0,PC,,0,PC,,No,0,
701,9000532450,HALB,PUSH BUTTON 640 EV - MS WHITE PRINTED,53,***,1,,480,PC,C42,0,PC,,0,PC,,No,0,
701,9000532451,HALB,PUSH BUTTON 640 EV - MS BLACK PRINTED,***,***,1,,480,PC,C42,0,PC,,0,PC,,No,0,
701,9000303889,HALB,FACIA PANEL 640B US EO411SBO WHITE,50,***,1,,72,PC,P04,0,PC,,0,PC,,No,0,
701,9000334444,HALB,FACIA PANEL COMPL. 630 L25UBO-E04461,50,***,1,,110,PC,P04,0,PC,,0,PC,,No,0,
701,9000334446,HALB,FACIA PANEL COMPL. 630 L25UBO -E04472,50,***,1,,110,PC,P04,0,PC,,0,PC,,No,0,G
701,9000067476,HALB,FACIA PANEL COMPLETE TU/SS PAINTED,50,***,1,,112,PC,P04,0,PC,,0,PC,,No,0,
701,9000073779,HALB,PUSH BUTTON 600 G14SBO,51,***,1,,10,PC,P04,0,PC,C42,540,PC,,No,0,
701,9000591880,HALB,FACIA PANEL 640B US EV511SBO BLACK,50,***,1,,169,PC,P04,0,PC,,0,PC,,No,0,
701,9000592046,HALB,7 - SEGMENT DISPLAY WINDOW,53,***,SP1,,3.08,PC,C42,0,PC,,0,PC,,No,0,
701,9000591888,HALB,FACIA PANEL 640B US EV411SBO BLACK,50,***,1,,169,PC,P04,0,PC,,0,PC,,No,0,
701,9000591863,HALB,FACIA PANEL 640B US EO611SBO BLACK,50,***,1,,169,PC,P04,0,PC,,0,PC,,No,0,
701,9000592128,HALB,PUSH BUTTON 640 PS BO-Ex-S WT VZF39171,53,***,SP2,,1.12,PC,C42,0,PC,,0,PC,,No,0,
701,9000355654,HALB,PUSH BUTTON ARRAY WHITE,53,***,SP2,,1.2,PC,C42,300,PC,C33,300,PC,C33,No,0,
701,9000078968,HALB,FACIA PANEL COMPLETE VU61/SS,50,***,1,,200,PC,P04,0,PC,,0,PC,,No,0,
701,9000079118,HALB,FACIA PANEL COMPLETE VU61/SS,50,***,1,,166,PC,P04,0,PC,,0,PC,,No,0,
701,9000592101,HALB,PUSH BUTTON START 640  BO-VZF39171,53,***,SP2,,480,PC,C42,0,PC,,0,PC,,No,0,
701,9000592124,HALB,PUSH BUTTON 640 PS BO-Ex-S WT VZF39171,53,***,SP2,,1.12,PC,C42,0,PC,,0,PC,,No,0,
701,9000592266,HALB,FACIA PANEL 640B US EO511UBO VZF39171,50,***,1,,138,PC,P04,0,PC,,0,PC,,No,0,
701,9000592271,HALB,FACIA PANEL 640B US ER612UBO WHITE - S,50,***,1,,120,PC,P04,0,PC,,0,PC,,No,0,
701,9000592273,HALB,FACIA PANEL 640B US ER612UBO 39171 - S,50,***,1,,138,PC,P04,0,PC,,0,PC,,No,0,
701,9000631894,HALB,FACIA PANEL 630 IU41VBO black RAL9005,50,***,220,,425,PC,P04,0,PC,,0,PC,,No,0,
701,5600000562,HALB,METAL CLIP-TUB,50,***,1,,10,PC,P04,0,PC,C42,1,PC,,No,5,
701,9000115047,HALB,HANDLE TRAY 630 I-BO,51,***,1,,1.568,PC,P04,0,PC,C42,196,PC,,No,26,
701,9001123387,ROH,mains connection UC 640-angled Leoni,50,***,2,,1,PC,P04,0,PC,,0,PC,,No,0,
701,9001125913,ROH,US power cord pigtail junction box,50,***,1,,33,PC,P04,0,PC,,0,PC,,No,0,
701,9001151644,HALB,Power Cord Kit in Unit 640A.US,,,,,0,PC,,0,PC,,0,PC,,No,0,
701,9000631896,HALB,FACIA PANEL 630 I41VBO SS - CT/UC,50,***,1,,425,PC,P04,0,PC,,0,PC,,No,0,
701,9000631892,HALB,FACIA PANEL 630 IU41VBO WHITE VZF07020,50,***,1,,425,PC,P04,0,PC,,0,PC,,No,0,
701,9000631901,HALB,PUSH BUTTON 630 IU24 white Delay Start,***,***,1,,1.248,PC,C42,0,PC,C42,312,PC,,No,11,
701,9000638170,HALB,PUSH BUTTON 630 IU24 WHITE,***,***,1,,312,PC,C42,0,PC,,0,PC,,No,11,
701,9000638171,HALB,PUSH BUTTON 630 IU41 BLACK,51,***,1,,6.24,PC,P04,0,PC,C42,312,PC,,No,11,
701,9000638172,HALB,FACIA PANEL 630 US JU41UBO WHITE,50,***,1,,260,PC,P04,0,PC,,0,PC,,No,159,
701,9000638173,HALB,FACIA PANEL 630 US JU41UBO BLACK,50,***,1,,260,PC,P04,0,PC,,0,PC,,No,0,
701,5600048052,HALB,LATCH COVER Cr,,,,,,,,,,,,,,,,
701,9000116066,HALB,CONSOLE N/O-control,50,***,1,,262,PC,P04,0,PC,,0,PC,,No,0,
701,9000127213,HALB,PUSH BUTTON ARRAY BL HL PSP RW QW JU23,53,***,SP2,,168,PC,C42,0,PC,,0,PC,,No,0,
701,9000147856,HALB,FACIA PANEL 637 T VI BO,50,***,1,,198,PC,P04,0,PC,,0,PC,,No,0,G
701,9000638182,HALB,FACIA PANEL 640B US ER611UBO BLACK - CT,50,***,1,,138,PC,P04,0,PC,,0,PC,,No,0,
701,9000638191,HALB,FACIA PANEL 638 XU65VBO STAINLESS STEEL,50,***,1,,260,PC,P04,0,PC,,0,PC,,No,0,WUn
701,9000638176,HALB,FACIA PANEL 640B US EO511UBO WHITE,50,***,1,,138,PC,P04,0,PC,,0,PC,,No,0,
701,9000638174,HALB,FACIA PANEL 630 US JU41UBO BLACK,50,***,1,,260,PC,P04,0,PC,,0,PC,,No,0,
701,9000638175,HALB,FACIA PANEL 630 US JU41UBO BLACK,50,***,1,,260,PC,P04,0,PC,,0,PC,,No,0,
701,9000640271,HALB,FACIA PANEL 630 JU41VBO BLACK-SilPlus,50,***,1,,425,PC,P04,0,PC,,0,PC,,No,0,
701,5600057208,HALB,PUSH BUTTON 636 V-HS,53,***,1,,1.05,PC,C42,0,PC,,0,PC,,No,3,
701,9000147855,HALB,FACIA PANEL 637 T/U/VI/BO,50,***,1,,270,PC,P04,0,PC,,0,PC,,No,0,
703,9000157676,HALB,"application coated wht HG 30""           ",0SV,***,1,,200,PC,P04,0,PC,,0,PC,,No,0,
703,9000159196,HALB,Skin,,,,,,,,,,,,,,,,
703,9000158535,HALB,Skin,,,,,,,,,,,,,,,,
703,9000157678,HALB,"application coated wht HG 27""           ",0SV,***,1,,250,PC,P14,0,PC,,0,PC,,No,0,
703,9000158549,HALB,Skin,,,,,,,,,,,,,,,,
703,9000160802,HALB,Lamp cpl. LV-Halogen Side Long IC3,0SV,***,4,,600,PC,P04,0,PC,,0,PC,,No,0,G
701,9000223332,HALB,HANDLE TRAY 640 BO FREE STANDING,51,***,1,,1.5,PC,P04,0,PC,C42,84,PC,,No,74,G
701,9000223329,HALB,HANDLE TRAY 640 BO FREE STAND,50,***,220,,1.344,PC,P04,0,PC,,0,PC,,No,74,
701,5600057735,HALB,PUSH BUTTON 636 PS VSBO,53,***,1,,7.48,PC,C42,0,PC,C42,1.87,PC,,No,1,
703,9000164999,HALB,22ga 304 SS #4 B/P (2534-CLVHS),50,***,1,,500,PC,P04,0,PC,,0,PC,,No,1,
701,9000169854,HALB,FACIA PANEL COMPLETE VU64 WHITE,50,***,1,,170,PC,P04,0,PC,,0,PC,,No,0,
701,9000169857,HALB,FACIA PANEL COMPLETE VU64 BLACK,50,***,1,,170,PC,P04,0,PC,,0,PC,,No,0,
701,9000169973,HALB,FACIA PANEL COMPLETE VU64 STAINLESS,50,***,1,,140,PC,P04,0,PC,,0,PC,,No,0,
701,5600057854,HALB,RACK SLIDE compl/RIGHT,,,,,,,,,,,,,,,,
701,5600059358,HALB,7-SEGMENT-WINDOW,50,***,222,,12,PC,C42,0,PC,C42,1,PC,,No,3,
701,5600061169,HALB,HOUSING FWH USA,,,,,,,,,,,,,,,,
701,9000174812,HALB,PUSH BUTTON SILVER VZF39171,51,***,1,,10.131,PC,P04,0,PC,C42,336,PC,,No,5,
701,9000175864,HALB,PUSH BUTTON ARRAY BLACK,53,***,1,,2,PC,C42,0,PC,C42,500,PC,,No,0,
701,9000174815,HALB,PUSH BUTTON BLACK,51,***,1,,14.4,PC,P04,0,PC,C42,840,PC,,No,0,
703,9001160259,ROH,SIDE TRIM SNGLE LT SPECIALTY,50,***,440,,300,PC,P04,20,PC,P04,20,PC,P04,No,0,
703,9001160261,ROH,SIDE TRIM DBL LT SPECIALTY,100,***,4,,0,PC,,0,PC,,0,PC,,No,0,
703,9001120724,ROH,Glass,,,,,,,,,,,,,,,,
703,9001120725,ROH,Glass,,,,,,,,,,,,,,,,
703,9001132756,ROH,BURNER BASE,,,,,,,,,,,,,,,,
703,9001161836,ROH,Harness,,,,,,,,,,,,,,,,
703,9001161879,ROH,Harness,,,,,,,,,,,,,,,,
703,9001161838,ROH,Harness,,,,,,,,,,,,,,,,
703,9001161837,ROH,Harness,,,,,,,,,,,,,,,,
703,9001161834,ROH,Harness,,,,,,,,,,,,,,,,
703,9001161835,ROH,Harness,,,,,,,,,,,,,,,,
703,9001136124,ROH,Knob Assembly,,,,,,,,,,,,,,,,
703,9001169134,ROH,Harness,,,,,,,,,,,,,,,,
703,9001169136,ROH,Rack Rotisserie,42,52,222,,130,PC,P14,130,PC,P14,130,PC,P14,No,0,
703,9001169135,ROH,Spit Rotisserie,,,,,,,,,,,,,,,,
703,9001184657,ROH,TFT-Modul BOSCH 642A1EU bl/wh/red,,,,,0,PC,,0,PC,,0,PC,,No,57,
703,9001172241,ROH,Switch,,,,,,,,,,,,,,,,
703,9001172240,ROH,Switch,,,,,,,,,,,,,,,,
